Emotion ,Type,pcm_intensity_sma_amean,pcm_fftMag_mfcc_sma1_amean,pcm_fftMag_mfcc_sma2_amean,pcm_fftMag_mfcc_sma3_amean,pcm_fftMag_mfcc_sma4_amean,pcm_fftMag_mfcc_sma5_amean,pcm_fftMag_mfcc_sma6_amean,pcm_fftMag_mfcc_sma7_amean,pcm_fftMag_mfcc_sma8_amean,pcm_fftMag_mfcc_sma10_amean,pcm_fftMag_mfcc_sma11_amean,pcm_fftMag_mfcc_sma12_amean,lspFreq_sma0_amean,lspFreq_sma1_amean,lspFreq_sma2_amean,lspFreq_sma3_amean,lspFreq_sma4_amean,lspFreq_sma5_amean,lspFreq_sma6_amean,lspFreq_sma7_amean,pcm_zcr_sma_amean,voiceProb_sma_amean,F0_sma_amean,F0env_sma_amean
angry,3,1,0.466848,0.599692,0.40555,0.476176,0.409894,0.261778,0.481495,0.348741,0.31206,0.355671,0.533129,0.381217,0.473138,0.436541,0.56095,0.470693,0.246214,0.144534,0.653751,0.050483,0.692932,0.538667,0.747928
angry,3,1,0.40783,0.708739,0.428696,0.421926,0.41634,0.29277,0.482743,0.294374,0.487123,0.418371,0.544738,0.529425,0.514767,0.464929,0.609818,0.455951,0.224771,0.139342,0.701683,0.074749,0.696518,0.51796,0.782496
angry,3,1,0.487661,0.583441,0.368416,0.457022,0.413921,0.293847,0.539583,0.367704,0.290053,0.369339,0.606003,0.438854,0.454308,0.399728,0.575957,0.487015,0.311655,0.171298,0.698359,0.059371,0.733134,0.620281,0.871513
angry,3,1,0.441743,0.545466,0.453024,0.441134,0.392381,0.403112,0.532622,0.30594,0.300431,0.399698,0.580052,0.536603,0.473637,0.38677,0.490096,0.515338,0.344819,0.165832,0.659586,0.069022,0.742913,0.583177,0.752661
angry,3,1,0.452342,0.580938,0.375668,0.459352,0.448877,0.355383,0.498824,0.328097,0.376966,0.375809,0.551015,0.544176,0.476406,0.442913,0.559773,0.495337,0.300675,0.203454,0.699919,0.082462,0.644686,0.51777,0.814998
angry,3,1,0.484413,0.504809,0.397572,0.467101,0.371415,0.287563,0.442497,0.321962,0.373089,0.4541,0.658919,0.388622,0.425384,0.395197,0.502479,0.506325,0.316587,0.202812,0.66795,0.051832,0.737565,0.728038,1
angry,3,1,0.452947,0.645111,0.433225,0.427407,0.344133,0.279997,0.441062,0.226869,0.392227,0.35537,0.616992,0.390697,0.493191,0.422223,0.577173,0.451997,0.273851,0.139841,0.677977,0.047652,0.747684,0.646076,0.876844
angry,3,1,0.435836,0.556921,0.329391,0.554955,0.525481,0.35025,0.463542,0.295878,0.366984,0.371545,0.599767,0.398827,0.424573,0.493815,0.598725,0.417978,0.215443,0.180301,0.656511,0.055625,0.588163,0.461532,0.674201
angry,3,1,0.458426,0.638389,0.447033,0.461601,0.407749,0.324588,0.414099,0.211817,0.399928,0.323149,0.553527,0.438989,0.483534,0.408982,0.579783,0.479519,0.322139,0.158803,0.673715,0.055037,0.756103,0.588176,0.76546
angry,3,1,0.487411,0.537863,0.355095,0.497771,0.443911,0.34859,0.512508,0.293396,0.324102,0.301245,0.564708,0.357948,0.411717,0.41791,0.553852,0.483046,0.302156,0.189082,0.677289,0.048719,0.762487,0.605717,0.840498
angry,3,0,0.443966,0.597315,0.350411,0.457604,0.458066,0.31823,0.557352,0.292713,0.241539,0.274374,0.562918,0.462551,0.439312,0.436158,0.562251,0.45944,0.256711,0.183542,0.661085,0.068762,0.716112,0.522451,0.749423
angry,3,1,0.462593,0.649799,0.381525,0.447827,0.431757,0.319373,0.399492,0.195571,0.444649,0.332884,0.568208,0.454468,0.466262,0.451798,0.58212,0.450019,0.258624,0.16878,0.698356,0.06414,0.7083,0.582034,0.83661
angry,3,1,0.419518,0.627079,0.343995,0.482482,0.482015,0.353343,0.521458,0.330345,0.390725,0.32813,0.564248,0.540257,0.475449,0.496637,0.619053,0.425337,0.234056,0.210527,0.696835,0.077745,0.550763,0.402217,0.565445
angry,3,0,0.439555,0.660004,0.446062,0.42218,0.35492,0.336456,0.521405,0.263872,0.387992,0.305368,0.552567,0.444338,0.492093,0.44143,0.58376,0.455184,0.288782,0.125841,0.688895,0.055585,0.763417,0.559119,0.694298
angry,3,1,0.442724,0.599967,0.390204,0.470271,0.389316,0.303975,0.521598,0.341803,0.348192,0.365729,0.598771,0.472841,0.425355,0.426986,0.604548,0.423266,0.230251,0.201719,0.684772,0.060313,0.641188,0.511586,0.680604
angry,3,1,0.480064,0.649167,0.404007,0.427992,0.379727,0.303248,0.449538,0.234585,0.439206,0.365035,0.528867,0.442461,0.497597,0.431245,0.564714,0.468968,0.293775,0.161385,0.704894,0.061647,0.688468,0.565206,0.816897
angry,3,1,0.487986,0.632177,0.388998,0.425025,0.385504,0.314329,0.481491,0.260456,0.346526,0.315175,0.547915,0.43679,0.460534,0.429096,0.576874,0.482827,0.286846,0.192027,0.696589,0.062469,0.629003,0.44057,0.789084
angry,3,1,0.459924,0.560092,0.372436,0.474374,0.491871,0.404657,0.489551,0.285156,0.392645,0.337818,0.54411,0.507445,0.470572,0.424499,0.520085,0.514724,0.307387,0.162184,0.670065,0.08292,0.651794,0.461688,0.738275
angry,3,1,0.45893,0.557902,0.333984,0.491949,0.495479,0.332873,0.527242,0.308801,0.286073,0.358599,0.573443,0.382242,0.43735,0.418155,0.540629,0.467503,0.296809,0.131371,0.651929,0.05534,0.756615,0.588782,0.781687
angry,3,0,0.476014,0.639534,0.379825,0.41057,0.398612,0.312643,0.536237,0.347386,0.380891,0.343089,0.548697,0.501647,0.46851,0.431545,0.592709,0.472163,0.304577,0.177686,0.698498,0.066891,0.710986,0.542185,0.713886
angry,3,1,0.448408,0.622969,0.432088,0.42838,0.344555,0.282306,0.499926,0.288161,0.373357,0.383982,0.558986,0.446515,0.478393,0.416573,0.542954,0.473931,0.283512,0.161785,0.682427,0.055099,0.716344,0.597727,0.796945
angry,3,1,0.470795,0.631165,0.407606,0.45461,0.467146,0.348468,0.403471,0.214833,0.400974,0.302963,0.504979,0.474855,0.475537,0.446181,0.555949,0.506083,0.327735,0.161391,0.705644,0.065718,0.769369,0.54679,0.732229
angry,3,0,0.571426,0.479853,0.072816,0.064198,0.45393,0.382584,0.742999,0.448209,0.518901,0.600204,0.726708,0.125268,0.128602,0.435513,0.479034,0.401106,0.275014,0.59269,0.841452,0.026767,0.597475,0.223268,0.091753
angry,3,1,0.465095,0.657394,0.299511,0.374671,0.553196,0.395022,0.526665,0.303444,0.52259,0.3784,0.424345,0.389333,0.478426,0.510862,0.582124,0.481655,0.287171,0.231843,0.70648,0.170521,0.558853,0.394295,0.641755
angry,3,1,0.400694,0.672407,0.304638,0.435099,0.488329,0.230544,0.609959,0.308185,0.46066,0.388976,0.503038,0.434475,0.485445,0.49904,0.524089,0.405114,0.186971,0.161035,0.678076,0.063215,0.656213,0.42766,0.686374
angry,3,1,0.944626,0.115498,0.106768,0.344917,0.834927,1,0.382382,0.410911,0.2547,0.432292,0.548639,0.16976,0,0.20618,0.418269,0.643238,0.814398,0.689252,0.80428,0.037321,0.998619,0.427744,0.177134
angry,3,1,0.495468,0.582383,0.267595,0.452159,0.505594,0.340618,0.630658,0.464689,0.320341,0.2816,0.565889,0.387699,0.477507,0.523304,0.642446,0.535206,0.340732,0.266125,0.710656,0.162416,0.61955,0.374901,0.578299
angry,3,1,0.471761,0.559123,0.378162,0.44319,0.441056,0.395885,0.492357,0.340657,0.324038,0.297834,0.571075,0.423808,0.44617,0.413853,0.531776,0.505497,0.324126,0.197092,0.686633,0.06521,0.684601,0.425202,0.695941
angry,3,1,0.477411,0.671641,0.40175,0.365908,0.351151,0.335446,0.535898,0.31753,0.422248,0.354277,0.559221,0.335364,0.488631,0.438839,0.558174,0.4657,0.271653,0.140682,0.699072,0.052683,0.710468,0.448957,0.678894
angry,3,0,0.433182,0.681738,0.408971,0.402287,0.358647,0.305592,0.519509,0.308195,0.481274,0.359977,0.564569,0.391441,0.490526,0.465229,0.595965,0.441328,0.262469,0.14945,0.695339,0.054277,0.768792,0.482765,0.649338
angry,3,1,0.456518,0.679745,0.413455,0.347017,0.311065,0.292349,0.524912,0.293297,0.52751,0.380582,0.555631,0.368067,0.500423,0.445325,0.583975,0.452555,0.274217,0.114585,0.679663,0.044918,0.701598,0.460716,0.734621
angry,3,1,0.459122,0.680096,0.4608,0.485045,0.306965,0.179852,0.449127,0.30627,0.399993,0.326622,0.612915,0.401039,0.478091,0.468747,0.599258,0.447704,0.268366,0.181,0.7055,0.044812,0.732225,0.541473,0.716088
angry,3,1,0.506863,0.534217,0.353181,0.459464,0.402065,0.283619,0.448891,0.352813,0.407497,0.386687,0.637325,0.378919,0.442716,0.408299,0.52803,0.511862,0.318263,0.20511,0.669922,0.057086,0.718226,0.448039,0.635133
angry,3,1,0.455172,0.649143,0.389796,0.419039,0.369666,0.287446,0.534918,0.334115,0.506612,0.377034,0.603118,0.361561,0.494512,0.451387,0.581348,0.462701,0.275059,0.148323,0.694612,0.053414,0.776559,0.497216,0.660202
angry,3,1,0.484975,0.613953,0.39932,0.427244,0.355952,0.312006,0.56708,0.331707,0.437208,0.378323,0.590494,0.394348,0.485202,0.403818,0.563918,0.482477,0.307373,0.134884,0.69197,0.051514,0.722368,0.474804,0.675376
angry,3,0,0.428336,0.594318,0.352581,0.471074,0.425419,0.372731,0.599268,0.378842,0.298797,0.326625,0.587312,0.439083,0.443749,0.469672,0.608122,0.406252,0.243779,0.168085,0.678357,0.062495,0.593911,0.349718,0.505593
angry,3,1,0.511872,0.676721,0.375574,0.37417,0.413736,0.364188,0.495388,0.274681,0.420314,0.326231,0.533066,0.439457,0.437238,0.456136,0.570536,0.488854,0.291432,0.181818,0.719806,0.063475,0.780258,0.525157,0.692582
angry,3,1,0.538919,0.605704,0.275266,0.382175,0.430125,0.326656,0.540954,0.408367,0.385841,0.289698,0.563251,0.338928,0.41568,0.477042,0.597948,0.466319,0.276372,0.230844,0.726897,0.058614,0.716568,0.493667,0.704924
angry,3,1,0.573571,0.562049,0.2926,0.351132,0.388899,0.36393,0.548876,0.384672,0.291041,0.263307,0.576185,0.299008,0.390948,0.425272,0.567208,0.496311,0.312663,0.236586,0.713726,0.042612,0.770889,0.542964,0.699705
angry,3,1,0.5201,0.607249,0.349568,0.381314,0.38839,0.349784,0.472942,0.299287,0.469419,0.348687,0.559128,0.351863,0.448195,0.433947,0.556556,0.463547,0.285933,0.187606,0.684793,0.045572,0.729667,0.48285,0.681015
angry,3,1,0.532044,0.661611,0.301756,0.322637,0.430288,0.386848,0.454332,0.212587,0.580314,0.383879,0.586979,0.345506,0.432974,0.450316,0.569165,0.458666,0.29263,0.196251,0.716557,0.056546,0.726011,0.466575,0.657172
angry,3,1,0.448555,0.709201,0.507386,0.40072,0.302361,0.279273,0.457078,0.264892,0.523374,0.402775,0.587764,0.471333,0.518724,0.419767,0.565092,0.483641,0.300169,0.138457,0.688897,0.064165,0.731246,0.501092,0.714856
angry,3,1,0.482981,0.647409,0.430553,0.389039,0.299403,0.308279,0.512367,0.261194,0.447325,0.368248,0.585474,0.382631,0.469237,0.417053,0.55899,0.440322,0.281656,0.111898,0.656694,0.049325,0.748792,0.492605,0.667583
angry,3,1,0.427589,0.643468,0.391283,0.465791,0.404481,0.295073,0.494253,0.316955,0.326146,0.334831,0.581584,0.481632,0.467994,0.50119,0.614428,0.431951,0.283282,0.184137,0.680051,0.066935,0.54267,0.283102,0.621482
angry,3,1,0.526641,0.622861,0.372019,0.407754,0.410584,0.320063,0.501752,0.327012,0.422384,0.329942,0.544906,0.341262,0.460478,0.4488,0.540663,0.505994,0.291791,0.149868,0.684425,0.053568,0.752389,0.52656,0.726266
angry,3,1,0.515227,0.670286,0.373884,0.320566,0.328952,0.333683,0.53072,0.306989,0.522296,0.371403,0.578018,0.405118,0.46146,0.410715,0.589263,0.472642,0.310207,0.191378,0.715045,0.055548,0.712673,0.423088,0.665843
angry,3,1,0.459675,0.620388,0.391736,0.406964,0.427591,0.366145,0.449626,0.339169,0.377385,0.327383,0.574438,0.53363,0.471565,0.442214,0.560838,0.48352,0.293765,0.177258,0.684479,0.080946,0.645007,0.406183,0.64266
angry,3,0,0.423311,0.654811,0.368182,0.506244,0.475641,0.331925,0.506481,0.305569,0.398247,0.337497,0.575081,0.42235,0.448792,0.517442,0.605769,0.425776,0.239381,0.151181,0.700421,0.057701,0.683623,0.386993,0.539917
angry,3,1,0.520956,0.668374,0.373445,0.356051,0.377571,0.331969,0.430513,0.201877,0.559165,0.350924,0.555761,0.378743,0.427018,0.440283,0.581485,0.462581,0.289531,0.172974,0.715481,0.04657,0.765834,0.528658,0.7487
angry,3,1,0.51413,0.571652,0.288357,0.366935,0.443064,0.445734,0.589932,0.313011,0.405572,0.333288,0.592625,0.324906,0.423283,0.428076,0.532321,0.46825,0.301559,0.173264,0.684162,0.05298,0.703247,0.373183,0.583364
angry,3,1,0.444942,0.712075,0.39436,0.396785,0.428868,0.368155,0.481755,0.194568,0.571533,0.387941,0.568356,0.447135,0.486684,0.488037,0.601555,0.45578,0.271748,0.145462,0.707763,0.062506,0.753222,0.474884,0.648223
angry,3,1,0.448903,0.754951,0.449748,0.383094,0.333021,0.268461,0.483902,0.312733,0.49734,0.370638,0.55129,0.458249,0.48782,0.471715,0.614518,0.448921,0.264223,0.160756,0.704753,0.066021,0.661039,0.418636,0.699793
angry,3,1,0.513222,0.550198,0.247361,0.429968,0.558985,0.458831,0.506177,0.259968,0.415053,0.343456,0.557488,0.349691,0.400287,0.450377,0.565274,0.480791,0.280413,0.217264,0.702396,0.058311,0.717687,0.466969,0.626944
angry,3,1,0.494041,0.566683,0.35601,0.37535,0.379298,0.355266,0.512311,0.376154,0.401159,0.378368,0.629087,0.457571,0.430067,0.40812,0.529768,0.499541,0.322365,0.204749,0.698684,0.065696,0.736974,0.450442,0.651223
angry,3,1,0.441931,0.689307,0.392863,0.429868,0.423009,0.289713,0.552762,0.385831,0.498159,0.358887,0.570632,0.472097,0.515186,0.522319,0.634025,0.529256,0.310511,0.226489,0.730482,0.176547,0.69314,0.467874,0.636002
angry,3,1,0.495303,0.650016,0.29446,0.3646,0.492042,0.33928,0.592812,0.392317,0.518344,0.343066,0.477932,0.332727,0.418082,0.463725,0.567283,0.438393,0.252434,0.168781,0.668765,0.05113,0.692828,0.46344,0.639284
angry,3,1,0.367591,0.669478,0.376439,0.454312,0.475953,0.133297,0.568161,0.396139,0.401662,0.385256,0.453811,0.504267,0.475774,0.485906,0.493699,0.374393,0.15488,0.125204,0.661368,0.068178,0.65356,0.399885,0.622219
angry,3,1,0.42265,0.636039,0.344394,0.442895,0.415452,0.134033,0.684111,0.468601,0.403002,0.342895,0.452529,0.370057,0.458495,0.482556,0.49496,0.38047,0.175235,0.137981,0.674695,0.044147,0.642742,0.369604,0.609576
angry,3,0,0.651253,0.521001,0.049961,0.269699,0.660206,0.190999,0.54257,0.460277,0.574215,0.543881,0.319321,0.156306,0.17416,0.459205,0.428864,0.388799,0.380459,0.647936,0.849931,0.02753,0.408296,0,0
angry,3,0,0.421106,0.755929,0.366052,0.415516,0.501488,0.312886,0.619754,0.329396,0.509159,0.406444,0.502316,0.490998,0.562987,0.566309,0.607127,0.494206,0.26862,0.175073,0.700182,0.181086,0.573698,0.322527,0.535902
angry,3,1,0.442503,0.712147,0.458927,0.494119,0.320831,0.166965,0.553594,0.376508,0.567865,0.462629,0.601099,0.413994,0.479122,0.453864,0.60532,0.470376,0.264637,0.164438,0.718843,0.058654,0.729649,0.628297,0.860419
angry,3,1,0.482829,0.717962,0.391938,0.337966,0.384734,0.364126,0.530634,0.270891,0.500044,0.372935,0.526691,0.449797,0.454802,0.456562,0.615459,0.473532,0.308228,0.191939,0.721832,0.060799,0.803052,0.505957,0.672452
angry,3,1,0.469829,0.704897,0.326461,0.353601,0.434229,0.342521,0.561329,0.296939,0.529143,0.377086,0.562882,0.356898,0.459184,0.492804,0.615722,0.459883,0.262283,0.178038,0.709774,0.050396,0.814397,0.555611,0.672137
angry,3,1,0.522089,0.576015,0.285509,0.398713,0.464025,0.408997,0.590276,0.351267,0.377163,0.346034,0.577807,0.32422,0.399278,0.439975,0.592224,0.480805,0.297526,0.205697,0.697599,0.046229,0.77257,0.551521,0.697507
angry,3,1,0.420367,0.695672,0.4346,0.380865,0.3779,0.340882,0.463022,0.242415,0.483284,0.381818,0.590299,0.432411,0.48688,0.431346,0.602176,0.453223,0.290213,0.152335,0.703658,0.052244,0.782051,0.487461,0.655724
angry,3,1,0.508405,0.586368,0.278707,0.387979,0.515818,0.456746,0.518856,0.282469,0.413396,0.335995,0.54652,0.449345,0.417622,0.449057,0.585597,0.490292,0.324086,0.198408,0.678592,0.068598,0.658321,0.397613,0.652578
angry,3,1,0.444486,0.640054,0.309914,0.450821,0.529466,0.413808,0.538603,0.300613,0.491771,0.344143,0.559973,0.468104,0.46077,0.514954,0.607906,0.465633,0.266295,0.18409,0.70102,0.06793,0.608832,0.291893,0.449363
angry,3,0,0.970125,0.000562,0.034136,0.570888,0.483984,0.630381,0.650986,0.464247,0.324603,0.255793,0.572483,0.169148,0.046289,0,0.377219,0.636613,0.870027,0.630272,0.804193,0.03654,0.417625,0,0
angry,3,1,0.407084,0.743393,0.372354,0.435212,0.459089,0.273794,0.590294,0.355197,0.440039,0.360591,0.515222,0.476803,0.572784,0.564506,0.62591,0.47684,0.292551,0.163951,0.700439,0.171775,0.659181,0.420249,0.576855
angry,3,0,0.429679,0.74474,0.440342,0.409443,0.395034,0.332354,0.549997,0.296332,0.522615,0.388051,0.54347,0.493677,0.52133,0.488403,0.601764,0.465865,0.238982,0.13756,0.699762,0.071207,0.725916,0.436732,0.636745
angry,3,1,0.531825,0.614113,0.27563,0.373752,0.474672,0.392386,0.51811,0.270207,0.428086,0.334582,0.581816,0.358521,0.439156,0.444655,0.577547,0.47839,0.310344,0.218744,0.713067,0.049862,0.791925,0.576896,0.701588
angry,3,1,0.419923,0.703044,0.548961,0.3674,0.251177,0.30344,0.455367,0.207793,0.533906,0.44919,0.629199,0.420286,0.491348,0.395885,0.559337,0.456696,0.259408,0.138175,0.693263,0.048017,0.768862,0.456786,0.57057
angry,3,1,0.403285,0.711141,0.436347,0.454265,0.388022,0.285282,0.501094,0.295982,0.475374,0.394593,0.580223,0.53859,0.488568,0.483349,0.630256,0.443962,0.25146,0.155633,0.686257,0.075548,0.597919,0.366622,0.646285
angry,3,1,0.542469,0.574553,0.269204,0.410779,0.540305,0.381619,0.423876,0.266904,0.349811,0.314925,0.550142,0.316501,0.39035,0.443082,0.539466,0.486245,0.277507,0.211842,0.694765,0.056049,0.738433,0.513399,0.665849
angry,3,1,0.533506,0.631955,0.264882,0.30922,0.460399,0.444379,0.545193,0.307983,0.416895,0.292672,0.521825,0.307887,0.429194,0.452968,0.558038,0.473532,0.277108,0.177069,0.692539,0.05386,0.632655,0.403221,0.627018
angry,3,1,0.507397,0.644362,0.266993,0.350811,0.495456,0.431748,0.560383,0.336676,0.505613,0.327094,0.5621,0.391259,0.412394,0.480152,0.612494,0.471859,0.271197,0.181753,0.693257,0.060065,0.746833,0.509895,0.663414
angry,3,0,0.455437,0.624642,0.301515,0.391354,0.47304,0.390009,0.606512,0.430478,0.364292,0.276413,0.529965,0.496281,0.459659,0.465537,0.601481,0.467269,0.232103,0.173588,0.687763,0.076155,0.622849,0.412367,0.683457
angry,3,1,0.484817,0.71686,0.409246,0.484751,0.434802,0.348478,0.621818,0.404066,0.521331,0.408567,0.625494,0.469448,0.452497,0.466548,0.613407,0.447618,0.223019,0.149408,0.687795,0.053623,0.702585,0.420235,0.648245
angry,3,1,0.470416,0.711633,0.444634,0.582689,0.545801,0.441685,0.66181,0.416147,0.481534,0.423834,0.624106,0.415932,0.464422,0.474377,0.614996,0.449441,0.183032,0.092713,0.69573,0.048086,0.717045,0.387739,0.568171
angry,3,1,0.486482,0.698581,0.298338,0.350769,0.465555,0.381249,0.555578,0.277771,0.455901,0.349525,0.579656,0.407653,0.426775,0.533296,0.626646,0.47368,0.268737,0.19855,0.686401,0.057738,0.721272,0.433582,0.637416
angry,3,0,0.486958,0.627678,0.335865,0.408106,0.458885,0.361743,0.509158,0.318066,0.407488,0.324594,0.577151,0.34922,0.450514,0.428583,0.569812,0.469191,0.258418,0.144872,0.670071,0.054762,0.74473,0.494652,0.689488
angry,3,0,0.471179,0.630542,0.355883,0.420653,0.428281,0.327389,0.522719,0.348598,0.427893,0.323613,0.587888,0.428669,0.471428,0.436939,0.565467,0.474073,0.27578,0.164032,0.679198,0.062642,0.737789,0.473208,0.635341
angry,3,0,0.423697,0.729568,0.461478,0.400543,0.365063,0.316515,0.4891,0.290061,0.48524,0.397323,0.575205,0.436757,0.527022,0.442037,0.602442,0.450993,0.244737,0.123765,0.691129,0.056739,0.823121,0.503675,0.660059
angry,3,1,0.471184,0.652619,0.396579,0.379663,0.341733,0.32873,0.603388,0.379613,0.42835,0.363935,0.550639,0.417436,0.479164,0.434289,0.568364,0.47963,0.290022,0.155718,0.704222,0.055022,0.748408,0.46665,0.661833
angry,3,0,0.438213,0.687291,0.426636,0.394852,0.338082,0.270578,0.521545,0.361239,0.487842,0.39444,0.605875,0.474709,0.502894,0.429122,0.572891,0.478808,0.288622,0.162727,0.700446,0.067827,0.756748,0.445948,0.635169
angry,3,1,0.479501,0.616324,0.288545,0.426079,0.562256,0.498527,0.547432,0.23502,0.57883,0.328972,0.52538,0.484012,0.447176,0.456674,0.597701,0.496325,0.310679,0.184866,0.713539,0.073071,0.753011,0.455292,0.629198
angry,3,0,0.403158,0.795344,0.420624,0.41683,0.4416,0.336481,0.566422,0.281999,0.555374,0.382451,0.546838,0.503956,0.517756,0.551285,0.622941,0.460053,0.203749,0.113456,0.69485,0.070027,0.719606,0.433872,0.654116
angry,3,0,0.427063,0.721055,0.38276,0.417138,0.415458,0.310919,0.546886,0.321909,0.48644,0.370526,0.573288,0.440116,0.515533,0.529204,0.613571,0.451122,0.238186,0.135873,0.7003,0.061811,0.661754,0.444652,0.695917
angry,3,0,0.407,0.694292,0.415774,0.413222,0.437589,0.385415,0.527991,0.262387,0.526799,0.361889,0.562945,0.525139,0.503411,0.469014,0.586911,0.487137,0.293822,0.14707,0.699986,0.075578,0.745574,0.455445,0.645354
angry,3,0,0.469347,0.724269,0.313826,0.299905,0.440933,0.435749,0.594383,0.262767,0.413832,0.3487,0.556682,0.446485,0.460354,0.517781,0.599371,0.471414,0.230067,0.158056,0.701687,0.071112,0.708082,0.479101,0.73844
angry,3,1,0.525595,0.53906,0.23636,0.453512,0.540531,0.411526,0.560391,0.293993,0.442259,0.302345,0.533242,0.449174,0.388261,0.434367,0.584148,0.490918,0.309889,0.205236,0.679453,0.068759,0.734222,0.54391,0.720243
angry,3,0,0.445171,0.647386,0.337901,0.478833,0.479089,0.318599,0.530723,0.341986,0.45759,0.345816,0.599558,0.475015,0.481255,0.474472,0.610659,0.471694,0.258453,0.181459,0.693087,0.074803,0.683041,0.490526,0.704222
angry,3,0,0.437555,0.725456,0.409082,0.36022,0.429424,0.388151,0.494377,0.221072,0.355084,0.339146,0.547685,0.457351,0.5199,0.463409,0.576788,0.468204,0.245045,0.120182,0.697541,0.068364,0.686011,0.423717,0.636393
angry,3,0,0.421039,0.653959,0.307031,0.479191,0.559407,0.381693,0.480766,0.29331,0.471007,0.310829,0.55446,0.420087,0.487717,0.571602,0.613551,0.449493,0.209646,0.184397,0.719679,0.062897,0.609458,0.423817,0.553325
angry,3,0,0.423269,0.696215,0.412629,0.410484,0.411945,0.368841,0.513251,0.261843,0.350084,0.338242,0.568911,0.479934,0.499458,0.460421,0.598099,0.442675,0.231457,0.116944,0.675943,0.067297,0.681228,0.456567,0.731297
angry,3,0,0.386463,0.750636,0.430193,0.424154,0.404179,0.345621,0.555952,0.27593,0.514072,0.373937,0.544858,0.52337,0.526722,0.547679,0.628646,0.449175,0.19707,0.130289,0.707162,0.067578,0.636311,0.359733,0.531277
angry,3,1,0.456523,0.677338,0.453932,0.370305,0.387761,0.397701,0.465665,0.195822,0.378755,0.304735,0.525747,0.421961,0.498939,0.437405,0.552392,0.487125,0.270735,0.108428,0.684856,0.062371,0.731161,0.519944,0.746544
angry,3,0,0.421439,0.7805,0.468028,0.398954,0.362563,0.304723,0.52933,0.243305,0.507118,0.345486,0.542713,0.475401,0.533135,0.481153,0.608569,0.445551,0.221419,0.096961,0.686843,0.059623,0.69869,0.439558,0.651397
angry,3,0,0.447169,0.646918,0.367773,0.453845,0.451278,0.332091,0.552464,0.332093,0.492757,0.367529,0.583081,0.520975,0.491187,0.443649,0.578607,0.487775,0.303192,0.135225,0.682338,0.072224,0.663845,0.431428,0.657664
angry,3,0,0.470226,0.70739,0.448203,0.31681,0.35779,0.42145,0.476565,0.134871,0.332845,0.330172,0.566281,0.425174,0.49803,0.423368,0.563919,0.496314,0.275341,0.126358,0.682728,0.059433,0.728321,0.53649,0.802805
